text,language
hal yang aneh kadang dilihat kalak adalah kalak yang lebai,Alas
kene cakhene kao mencapei sesuatu si nangat kao cape,Alas
kae plin kebiasaen mu ketike wakhi sabtu,Alas
tanoh alas nde unik-unik jenie ne lebih unik jeme ne timbang suku lain no,Alas
menurut kau lebih mejile let sen yang malet aken keri atau kasih sayang yang dak terhitung kene kai kau mamilih itu menurut ku megumeen plin kasih sayang seorang emeng dari pede sen mebue,Alas
hal hal kae pelin si nemu kao tingkatken tentang dikhimu sendikhi,Alas
sedih ketike inget khang tue gakhami belanje khut kite ee,Alas
menukhutku persatuan khut kesatuan Kase Nemu kite khut khut,Alas
Kate ni kalak empunye peri Luar me laskar bagas negeri Babe ken pancang pule seorang Alat me perang made lot kurang,Alas
mencidahken ciri khas adat te Kase adat lain metoh kune adat te,Alas
si wisatawan nikmati khususne ni daekhah kutecane edi salah satune wisata ni kutecane nde,Alas
senakhen guneken bahasa e Kase lestari iyee,Alas
si paling nangat aku sampe ken edi ielah tentang bagaimana,Alas
pekhan bahase ni bagas kami mecekhok pake bahase alas,Alas
Ke ronde ne belin wallah hu alam ni hadi me kedin siang dan malam jikalo made demi kian peri buwet ken piso tikam gat diri,Alas
nakhen let sekel ku cekhok Ken me Kalak ee Edi me kane ulng dak kotoh,Alas
ape mekutoh aku pe ikan gat kao sunkun bgku malet te urus aku di,Alas
sikham ye jep pagi khut bon setiap wakhi khe pupuk,Alas
"siapken dirhi, khut kepoluen sini poluken",Alas
"budaye kae ken, malet jelas pe si tanyak i pe",Alas
saling mecinte mangan ni kafe edi me kenangen khut khamahku,Alas
cinte ku ibakhat Hudan ni Bagas musim pelego bage si diekh nakhi,Alas
aku malet macik pekhasat hoye Kane tetah mejile su e,Alas
 ikan ni laut pe pule same lah,Alas
sendah kan jaman canggih lot hape lewat hape akhi komunikasi atau mecekhok,Alas
saling menghargai pendapat Kalak khut hilangken politik nde,Alas
"sen,bakhang-bakhang,keluakhge khut jabu jabu",Alas
cekhiten me kalak ato pe pihak yg wajib kase tenang,Alas
lot diskon diskon ne atau potongen khege ne,Alas
Kane ie baik khut jujur Kane aku pejaye khut die,Alas
kune kau khut imbang mu jumpe?,Alas
nemu ndak kao cekhiteken bami kae penangan ni daekhah mu?,Alas
"malet ku toh, sejangah ne pe, aku ende baru ngidah ne",Alas
ketekhe pendapet kao tentang kondisi ni kassmu mebahan edi,Alas
memekhatiken honda mulai oline khut banne,Alas
penanggan si Nemu Mahan Kalak e besukh te Nemu mahan iye sennag,Alas
"tentang kisah nggeluh ku si sangket kisah meteman ku,kisah cinteku ,kisah ku mebhahan ndapah kendie kisah ku patah semangat si ni bangkit Ken khangtue sehingge sendah aku mbelin ate tebhe sekolah ku",Alas
si menukhutmu kao sangat menakhik atopr pentinh khut jelasken kae gat edi sangat penting atope menakhio bagimu,Alas
"hak anak bhekhu bhagas khumah tangge, hak ne ndapetken pelayanen sebage dhebhekhu sesue tuntuten agame, dan bekhhak mekheken didiken simejile untuk anggote keluakhge ne ",Alas
"cakhe ku nyeleseken tugas dengan cakhe kerjaken tugas ne,seleseken masalah ne,ulang mahani tugas bakhu si malet penting untuk ni kekhjaken",Alas
karem khasene bumi yang rate petep khase ne tali juwi te kite telu kalak dapet pake nen,Alas
"si paling get ateku, budaya khut tradisi ne",Alas
"menyucii pinggan, nyapu khumah bersihin khumah",Alas
ketike tugas kuliah menumpuk adime khase lelah prustasi memikekhken tugas,Alas
"ise jeme si get ate mu ni dunie nde, dan kae sebab ne gat get ate mu",Alas
cakhe untuk bahan seokhang sip mencekhok adalah khut cakhe skak,Alas
malet kae pe ngo di nu malet ku toh nange ketre jawab SE nde,Alas
mase ni kandung uan khut ameku,Alas
ketike anak cut perakh kite sip ken ulang perhak nange nak ku amek ereh nahan bombon nahan nu,Alas
mbue mangan pemanganan si tinggi kelori ne,Alas
"cekhiteken pekhan bahase khut komunitaskasi ni bagas adat budaye mu, khut tekhmasuk kata kata atopr frasa unik",Alas
kae kae pelin jenis jenis lagu papokhutmu lagu edi nemu jadi lagu papokhitmu,Alas
hendak meperang same seorang ni muke rapet ni pandang orang sengkire kalah dapet rampase lalu ni suruh seorang utusen,Alas
tentang nemu kite ato khak awene akhi khut sifatne,Alas
kakhene keluakhga ku belin pekhjuangan ne untuk anak anak ne tekhmasuk aku,Alas
tradisi ne siongal ongal keluarga ku nde ph,Alas
malot pakek cinta sekolh be Kase me cinte de jodoh ee lot ghe Edi maso mentel su v da mlot get te Kalak lot en tong sekolah be mejile lah gho kae si mecinte Mahan sui ate,Alas
kune lot guru si di segani sebagien murid ne,Alas
membekhikan dikhi khut bekhpikhikh positif,Alas
hal si nangat aku tingkatken me dikhi ku ielah rutin membacr,Alas
mungkin pagi ni Mase si khoh bahasa alas nde semakin Sitok ni pake,Alas
"kakhene ke tulusen ne,cakhe memperlakukan aku",Alas
"menukhut mu sendikhi, kae kae plin si kamu butuh ken ni saat nangat mahanni usahe untuk mase depan mu",Alas
khancane ku untuk liburen adalah untuk menenangken pikekhen ku kase ulang bue pikekhen ku ni khumah,Alas
akhti sahabat bangku ialah imbang se mampu khut pot nekhime segale kekukhangen khut kelebihen ku tanpa memandang status sosial khut lain ne,Alas
kae nale me palingen tantang kebudayaen khut tradisional ne,Alas
Cekhite tentang kalak kale dak wayang mebantu ne ni bagas sejakhah kakhe ne kalak kale jakhang let kalak bacakh,Alas
marwan hakim gelar raje ne ni datas gajah ken kenderaen ne buwe ne edi ribunen jute madelah hambe panjang cerite,Alas
jelas ken tentang hewan kesukaen mu si let ni lingkungen mu,Alas
bahagie bersyukur sebab bue imbang imbang ku,Alas
membosihken ne karna de dak bosih iye kan sakit khut khe iye man,Alas
menukhutmu kune pendapet wakmu tentang kao Edi prasaan ku ganteng aku mejile,Alas
kune pendapetmu tentang hak seorang istri,Alas
yaedi dengan melakuken hal-hal positif tampe memikekhken hal si Ndak mejile,Alas
"menukhutmu, kae ka epelin si nemu hal kse si nemu kau polu ni mendeken ni indonesie ende?",Alas
jike salah satu keluarge mu harus nadingken mate ise kah yang paling sulit kau terime khut alasenne kedue orang tue ku karene iye yang merawat ku dari cut akhi,Alas
"kune PE keaaden ku Mase Sendah nde atau PE Mase kedepan ne aku tatap mesukh,tapi si ku hakhapken keadaan ku lebih baik ni Mase depan dakhi Mase ku sendahnde",Alas
waktu salop patep pas medalan gat cabelok,Alas
"petame tame bahan lubang, mengketken biji kacang e, tutup lubang ne, de enggo mebuah panen ase",Alas
"mungkin gukhu ne baik,Bagas pelajakhen v menjelas Ken mudah paham",Alas
"edi si mande ne, nemu kite kuase segale ugusen beu pe",Alas
"de kao menilis sebuah buku, tentang kaee bukune telhsebut",Alas
care mewujudken impien q Edi me khajin belajar khut ulang Lawe khang tue,Alas
jinto kude adat alat pesta,Alas
kune pendapetmu tentang kehidupen ni mase lalu,Alas
ni tangkis umar langkah ni buang mem bung-bung datas tebeken awang lepas ni tangan si raje jangki rencung ne kabang membung-bung tinggi,Alas
barang yang salah maaf di beri hanye sekedar hambe sebutken,Alas
alas khus gayo nde hampikh bali iye v kadang pakek pemamanen te kawin khut musil ne alas/gayo,Alas
turan turaq ate ne edan,Alas
cube jelas ken menukhut mu sendikhi kune cakhe ne nemu pokus ni sepanjang wakhi,Alas
muhammad ali hanafiah menjawab kate,Alas
kae plin si perlu ni kitetoh oleh kalak si nangat khoh hi daekhah atau negakhe mu?,Alas
kune kandu pikhir kandu akan sukses ni suatu wakhi,Alas
"khencane ken be sebelum laus malet ngat adi wakhi laus Adi khencane ken sebelum wakhi ne,e",Alas
kakhene kunci sukses si paling utame ne adalah kejujuren sebab te kite malet jujukh malet ingin kalak khut kite,Alas
Pakenen mentar  pade mase ne ni belakang hari pade ade nye muhammad ali hanafiah lawan mehubung putus endak dapet nange ni sambung,Alas
"mekalak dape,e melelo khangat wakhi nde ise pas ne",Alas
malet kae v si baik kakhene malet penah laus laus v,Alas
de nemu jujukh aku malet kutoh kune aku sikel nadingken dan aku malet ingin metohhhh,Alas
"sipaling aku inget dang mase cut kale ketike mange toh soal keuangen,sui ate,khut Ndak nituntut untuk belajakh""",Alas
"de suatu saat nahan wakhi nahan kao akan tekenal, menukhutnkao ketekhe kao akan tekhkenal",Alas
Kakanda medem sedang ter lene turun me firman tuhan rab bane kakande ni suruh meminum racun made nai lot mido ampun,Alas
cekhiteken gambakhen bentuk pekhumahen atope arsitektukh tekhadisional si ni guneken ni bagas daekhah budaye atope dsekhah mu,Alas
mecanang ni lakukan para mek-mek sekumpulan,Alas
kae si Kao toh tentang pandangen politik liberal ee,Alas
karene aplikasi ne ni rekomendasi Ken untuk kami si tong pelajar nde,Alas
kae plin hal si kao lakuken wakhi ndd ni sekolah kas mebahanmu?,Alas
malet paham su aku di mbak jadi maaf be nuuuu semoge kedepan ne aku khok menjawab see,Alas
kite hindahi ni bagas pernikahan ni lakahng selingkuh,Alas
ate ku sakit terlalu gundah,Alas
"de aku Nemu ngubah tentang kune aku nibelin Ken, khase ne malet nae kae pe si perlu ni ubah,sebab aku NGO ni belinken oleh keluarga yang baik",Alas
"bue pemgalamen si ku alami, baik buruk ne, malot tukso ku cekhiteken, tangis kau mege se nahan",Alas
Bumi ku lajak datas dan rendah ni padang kar bale usul yang sahda khuntuh me enggo gunung yang tin enggo nasib ku untung ni beri,Alas
kae si kamu khase ken ni saat kamu sedang sayang sayang ne khut kekasih mu pul edi gat tading ken ne,Alas
"rasene bahagie ate ku, ngidah kalak khami",Alas
"de menukhutku baik, kane de ni tanoh alas nde kae si jadi sejakhah edi me si kite kembangken ajakhen mejile",Alas
kune cakhe ne menggambakhken pengalamen mu bagas mengguneken aplikasi ende,Alas
aku oe sah dan e e waktu daling e wa w yang tidak bisa lihat wajahnya yang tampan dan gagah dan perkasa secara alami saat,Alas
di Mase lalau dakhi Mase lalu ukhok menyimpulkan dape si baik khut bukhuk ne,Alas
kekae pelin hal kae si mahanmu mekhase mesukukhi?,Alas
saling ndak pecaye egois malet pot ngalah malet pot tekhus tekhang,Alas
"sebab filem kartun e lucu,kakhene iye berbentuk animasi,dan bahkan filem ne gambakhken sifat-sifat anak-anak makane get me ate nak-nak ge nonton se,Kalak belin PE nampang get nine",Alas
malet ku inget nange Kase mbue su pengalaman ku si indah ne,Alas
"kae kane gat gedi, kadang pe lot bahan ne salahne edi makane gat mbiakh ye",Alas
habis lab riwayat ku de dak khe ne nae mebue kan Eno hamin,Alas
cube jelas ken menukhut mu sendikhi kae kae plin kualitas kalak pengukhus khumah tangge si nemu ni kate ken hebat,Alas
jujukh,Alas
setiap Kalak e me let hobi ne masing masing sesuai keinginen lah dir,Alas
"menukhutmu,kae plin si Kao butuh Ken dang nangat membangun usahe?",Alas
kheken intekhuksine langkah langkah demi pangkah pekhoses pekhnikahen ni bagas adat budayemu,Alas
Buet pagi pagi tokh masak lebe bakhu pul masak gat bekhes bekhes khumah,Alas
menukhut kao kae si akan tejadi khut pekhoses perpindahen mae kote negare,Alas
mekhawatse dengan baik bage bersihi tanamen sekitarne,Alas
Sabar kao lebe dengen seketike Pinte ku ni bere ate ku suke Kehendak ate mu engko lepas ken Nawe ni badan hambe rele ken,Alas
bage takhi alas atau sama edi cakhe kune kite sambahyang pul di nemu kite hanyati khut kite,Alas
bahan lebe program kae si kite khencaneken bakhu lakuken langkah-langkah ne dengan mejile,Alas
nabuh datas tebing akhi khut kerja biang,Alas
te menukhut mu sendikhi kune sebetul ne mapan ni bagas finansial,Alas
cekhiteken tentang kas si gayi kau kunjungi si leet nile sejakah atope tekhadisi adat budaye kalak bayak,Alas
Babai mecekho tentang kae hobi ne tanyak,Alas
"Kalak jujukh lah,kae gune ne jage ne pekhasaen te tapi bhual nge iye,ni bhagas pkhinsip nggeluh ku gende,kekhine Nemu ku maafken kecuali bhual ,selingkuh,khut kasakh,Dhe telu dhi nggo mengket gat anak khaje namrut kau maso me bhang",Alas
"cerite para pahlawan kale, iye sangat memotivasi",Alas
"lot edi sebab ne kene kae iye e gat nemu ueas ate neee , bede-bede da jeme mde pe",Alas
toh nde ntah kune pertanyaen ne pe ngajakhi se me to kalak nde,Alas
"makhanto ni kute kalak atau luakhen,de ni ande jeme pade bodo Amet malet sibuk ukhusen Kalak,lebih khamah tule",Alas
penah nentung dinding khumah ku pake honda sampe jebol,Alas
"aku pasti mekhase uwas ate , payah beneken khase sedih ne",Alas
uweee bahasa Indonesia akan di cinta oleh masyarakatnya kakhene masyarakat ni ande lebih bue masyarakat Indonesia,Alas
hal si aku lakuken untuk mengisi waktu senggang ku adalah khut cakhe ajakhi adek ku Sabil melelo khut adek,Alas
konten kreator si paling ge ate ku atta halilintar sebab iye ukhok majani konten si mende,Alas
die kute tong bage deleng sendah manyan go lot pekhubahen dalan v go mejile,Alas
dafterken Lebe baru kite dapet aplikasi si baru,Alas
menukhutmu kao kune mase depan mu teknologi nde nage ku aku mahani skripsi akall kane khayak sen ku,Alas
suakhe musik khat seumbahyang lime waktu khut m membace al Quran,Alas
kune cekhite ne aju pagi Mekauwnt ku lagi kas ku mebu kau lah di pagiwkau pe gei aku pe pagi pask ne bsb,Alas
hal si ni tekhime oleh masyakhakat tetapi aku malet yaitu pergaulen bebas peluah ne anak ne laus-laus khut nak laki baik iye sakhi ato pe bongi de aku malet get su ate ku ngidah se,Alas
tebe ken hambe tuan tumpah ken kayu si belin hendak ni bantun ken hazat ne sampe dengen segere ne kayu si belin ni bantun kene,Alas
"lebe get ningku sayukh, edi pe sakyukh pilihen be, malet sembakhen sayukh get ningku, kane lebe sayukh lot malot taboh",Alas
cwkhiteken hal hal si ninikmati ni wisata asinh ni daekhah mu e,Alas
cekhitekem sebuah andekot atope kejadien si lucu si penah tekhjadi ni bagas geluhmu,Alas
Husin menjawab pule sekarang saudare ku Hasan ni racun orang ate ku sakit terlalu Duke enggi ni racun anjing celake,Alas
baju si ku bahanni bentuk ne sar'i kase nemu babe be kas mace,Alas
kembali kate belaskar handalen babe kin siri duwe se kawan ni sembah ken tebe sultan mahkote zenab sari banun gelar ne itu,Alas
kae pelin kasmu wisate si paling menakhik si pekhnah kau kunjungi khut mengape?,Alas
me tungkat besi empat pesegi soh be istana sultan terbagi tebe ken sultan mahkota alam ate ku pilu gundah gunawan,Alas
Edi tentu malet ketoh karene budaye q jarang di adK,Alas
hal kae kae plin biase ne si kamu lakuken ketike kamu hakhus melakuken presentasi ni depan umum,Alas
"alas khut gayo alas pakek pemamane de gayo saman khut bines, didong tepok",Alas
 bahase binatang toh ne kekhine,Alas
ate ne bagas khase ne geli,Alas
kae kae plin si kamu ketahui mengenai pandangen politik liberal,Alas
salinken anggakhen tahun die,Alas
momen si paling meleku kap kembaren baju khut jeme malet tandai,Alas
Dengan cakhe sabakh dan hanjakh hanjakj InsyaAllah siap nge diiii,Alas
khami su jeme de hudan lecah dalan bedi pe lebe kalak jualen de malet jujukh,Alas
Islam mengket me daekhah ku melalui perdagangen ato pe melalui Kalak jualen si khoh me Indonesia nde,Alas
nangat metohse khut cekhite klak dube ni kute,Alas
tentang kegagalan ni Bagas ngeluh nde dan nijadiken pelajakhen,Alas
hak hak kae pelin si biasene kao bahani ni saat kau ndak biase mdm ni waktu bebongi khut kekae pelin ulahmu bebongi ni saat kau begadang,Alas
kakhene lot niat belajar edi kase bacakh,Alas
cakhe ku keliling dunie walau pe dak nemu langsung keliling dunie setidakne metohi dunia aku nemu membace tentang dunie,Alas
"kutenggo secukupne pelin, kuusaheken menghakhgai kekhine manusie tanpa membedeken wakhne kuling khut agame",Alas
kune si kao lakuken ketike nangat menginstal aplikasi bakhu ni handpohone mu?,Alas
ulang pebual bagas khumah tangge,Alas
wakhi tebukhuk ku ielah wakhi senin kakhene edi let gukhu kejam mengket,Alas
malet kutoh malet edi tanyak lah ne kalak si ukhok ne oasti iye oe ukhok ngat di naxak edi hsg,Alas
menukhut mu pelajakhen kae plin si paling megune kokap ni sekolah mu,Alas
"kae pelin kenangen si mahanmu bahagie selame kau geluh nde, khut mate ni suatu saat nahan?",Alas
kune khase ne jatuh cinte si kamu khase ken,Alas
hakhus ubah pikkhen te tanemken Bagas dikhi bahwasen ne kite Edi Nemu bekhubah menjadi lebih baik,Alas
bahagie te nemu lua khut imbang nemu jumpe khamah,Alas
"Aku nde adalah seorang anak petani khut buruh, awok ku mebahan ni jume, Amek ku mebahan ni khumah kalak",Alas
"tukhu edi  , sen nemu mahan ate kite senang kae pe si kite poti nemu kite tu ko",Alas
Dengan cakhe mangajak atau bersosialisasi tentang budaye budaye si let ni tanoh alas nde,Alas
hal si ku lakuken ketike aku dalam menghadapi hal si malet kutoh ato PE ku ketahui dengan cakhe menjalani plin sesuai khut keyakinan kite ulang mengeluh dalani pelin ye,Alas
kune menukhut mu manghadapi kekhine ketakutan ni bagas geluh mu dan kae solusi ne,Alas
kakhene ië sedang bahagie mendapat sesuatu,Alas
pendapat ku tentang hubungen sehat ielah ntah lah di makutoh jawab SE v,Alas
malot ukhusen q edi tah kade kade nimu ano mampus kao ano,Alas
menukhut muketekhe pentingne hal edi,Alas
"siap Ken seme ne ,bersih ken kas ne ,baru kite nanam ,baru Kho pelin harin",Alas
kakhene mukhid Ndak suke gukhu si kejam e,Alas
"cukup mikhis, kakhene mange adil dan aku makutoh fungsi dpr",Alas
ketekhe cakhene sejakah pengakhuh geluh kiteh sendah ende si dalani nde?,Alas
cekhiteken ketekhe dampak kepecayeen khut pekhatek agame mesejakhah daekhah atau negakhe mu,Alas
tanggung jawab seorang istri ielah mematuhhi laki ne khut mekhe laki ne mangan,Alas
saat ni sekolah paraktik tarian daerah,Alas
"sebhage anak laki aku senang be dhikhiku sebab nak laki sebhage pemimpin bhagas khumah tangge, sebhage pemimpin bhagas kekhine ukhusen",Alas
akhus khapi bosih ulang cemak akhus sembahyang,Alas
ku khe Ken bamu walo v dak dauh ni mate mu dauh kadang ni,Alas
made peduli paduke sultan,Alas
ku chiteken plin si ku inget ne khut ku jawab si ku toh ne,Alas
kakhene jeme si ni indonesia nde pemales natene ngakapi si taboh ne ee pelin amin,Alas
"gune megakhe asli lawe pangguh akhi, amak kuang, sahung khembie",Alas
Tuan berperang kae awal mulene ni harap terang Ken kae kae sebab ne supaya patik Nemu mengorti ulang lah dekat kite berhenti,Alas
khut khut khut malot te khut khut khut yang buat setres,Alas
cube jelas ken kune cakhe mu menggambakh ken aplikasi si kamu guneken nde,Alas
